difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	item_list	aspect_list	predicate_list	context_list	non-serious	navigational	spelling	rude	not question	dataset	capri_tag	pos	tokens
											1	What are the pros and cons of Magic Jack?	magic jack		the pros and cons						0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'of', 'Magic', 'Jack', '?']
											1	What are the pros and cons of socialism and communism?	socialism and communism		the pros and cons						0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'NN', 'CC', 'NN', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'of', 'socialism', 'and', 'communism', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the pros and cons of studying architecture?	of studying architecture		the pros and cons		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'VBG', 'NN', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'of', 'studying', 'architecture', '?']
											1	What are the pros and cons of studying in the polytechnics versus junior colleges in Singapore?	studying in the polytechnics; junior colleges in singapore		the pros and cons							q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'VBG', 'IN', 'DT', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'NNP', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'of', 'studying', 'in', 'the', 'polytechnics', 'versus', 'junior', 'colleges', 'in', 'Singapore', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the pros and cons of using several deep neural networks at once?	of using several deep neural networks at once		the pros and cons		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'VBG', 'JJ', 'JJ', 'JJ', 'NNS', 'IN', 'RB', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'of', 'using', 'several', 'deep', 'neural', 'networks', 'at', 'once', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the pros and cons to removing a Hemmorragic kidney cyst?	removing a Hemmorragic kidney cyst		the pros and cons		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'VBG', 'DT', 'NNP', 'NN', 'NN', '.']	['What', 'are', 'the', 'pros', 'and', 'cons', 'to', 'removing', 'a', 'Hemmorragic', 'kidney', 'cyst', '?']
										1.0	1	What is the quickest and easiest way to forget someone?	way	to forget someone	the quickest and easiest							q	['0', '0', 'CP', 'CP', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'CC', 'JJS', 'NN', 'TO', 'VB', 'NN', '.']	['What', 'is', 'the', 'quickest', 'and', 'easiest', 'way', 'to', 'forget', 'someone', '?']
										1.0	1	What's the quickest and most painless way to commit suicide?	way	painless	the quickest; most	to commit suicide						q	['0', '0', 'CP', 'CP', '0', 'CP', 'CA', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'CC', 'RBS', 'JJ', 'NN', 'TO', 'VB', 'NN', '.']	"['What', ""'s"", 'the', 'quickest', 'and', 'most', 'painless', 'way', 'to', 'commit', 'suicide', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What photograph can be considered the rarest in the world?	photograph		the rarest	in the world	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', '0', '0', '0', 'CP', 'CP', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'MD', 'VB', 'VBN', 'DT', 'JJS', 'IN', 'DT', 'NN', '.']	['What', 'photograph', 'can', 'be', 'considered', 'the', 'rarest', 'in', 'the', 'world', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Who are the richest people in the world?	people		the richest	in the world	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', '.']	['Who', 'are', 'the', 'richest', 'people', 'in', 'the', 'world', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Who is the richest Telugu man?	telugu man		the richest		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', '.']	['Who', 'is', 'the', 'richest', 'Telugu', 'man', '?']
										1.0	1	When is the the right time to have sex?	time		the right	to have sex						q	['0', '0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WRB', 'VBZ', 'DT', 'DT', 'JJ', 'NN', 'TO', 'VB', 'NN', '.']	['When', 'is', 'the', 'the', 'right', 'time', 'to', 'have', 'sex', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the rudest thing that a customer told you while you were serving them?	thing		the rudest	that a customer told you while you were serving them	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'WDT', 'DT', 'NN', 'VBD', 'PRP', 'IN', 'PRP', 'VBD', 'VBG', 'PRP', '.']	['What', 'is', 'the', 'rudest', 'thing', 'that', 'a', 'customer', 'told', 'you', 'while', 'you', 'were', 'serving', 'them', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	What's the saddest book you've read or heard of?	book	0	the saddest	0	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', '0', '0', '0', '0', '0', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VB', 'VBN', 'CC', 'VBN', 'IN', '.']	"['What', ""'s"", 'the', 'saddest', 'book', 'you', ""'ve"", 'read', 'or', 'heard', 'of', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the safest cities in India for a woman to be travelling alone?	cities		the safest	in india for a woman to be travelling alone	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'IN', 'DT', 'NN', 'TO', 'VB', 'VBG', 'RB', '.']	['What', 'are', 'the', 'safest', 'cities', 'in', 'India', 'for', 'a', 'woman', 'to', 'be', 'travelling', 'alone', '?']
											1	Are heat and temperature the same?	heat; temperature		the same							q	['0', 'CI', '0', 'CI', 'CP', 'CP', '0']	['VBP', 'NN', 'CC', 'VB', 'DT', 'JJ', '.']	['Are', 'heat', 'and', 'temperature', 'the', 'same', '?']
											1	Is Earth science the same as environmental science? If not, how are they different?	earth science; environmental science		the same							q	['0', 'CI', 'CI', 'CP', 'CP', '0', 'CI', 'CI', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['VBZ', 'NN', 'NN', 'DT', 'JJ', 'IN', 'JJ', 'NN', '.', 'IN', 'RB', ',', 'WRB', 'VBP', 'PRP', 'JJ', '.']	['Is', 'Earth', 'science', 'the', 'same', 'as', 'environmental', 'science', '?', 'If', 'not', ',', 'how', 'are', 'they', 'different', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Is olive oil the same as vegetable oil?	olive oil; vegetable oil	0	the same		0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CP', 'CP', '0', 'CI', 'CI', '0']	['VBZ', 'NN', 'NN', 'DT', 'JJ', 'IN', 'NN', 'NN', '.']	['Is', 'olive', 'oil', 'the', 'same', 'as', 'vegetable', 'oil', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Is ADSL the same as DSL?	adsl; dsl	0	the same as		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', '0', '0']	['VBZ', 'NNP', 'DT', 'JJ', 'IN', 'NNP', '.']	['Is', 'ADSL', 'the', 'same', 'as', 'DSL', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Is the softmax loss the same as the cross-entropy loss?	the softmax loss; the cross-entropy loss	0	the same as		0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CI', 'CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['VBZ', 'DT', 'NN', 'NN', 'DT', 'JJ', 'IN', 'DT', 'JJ', 'JJ', 'JJ', 'NN', '.']	['Is', 'the', 'softmax', 'loss', 'the', 'same', 'as', 'the', 'cross', '-', 'entropy', 'loss', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the scariest movie you have ever watched and what about it made it so scary?	movie		the scariest	you have ever watched	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'RB', 'VBN', 'CC', 'WP', 'IN', 'PRP', 'VBD', 'PRP', 'RB', 'JJ', '.']	['What', 'is', 'the', 'scariest', 'movie', 'you', 'have', 'ever', 'watched', 'and', 'what', 'about', 'it', 'made', 'it', 'so', 'scary', '?']
											1	What is the scariest thing you've ever seen?	thing		the scariest	you've ever seen					0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VB', 'RB', 'VBN', '.']	"['What', 'is', 'the', 'scariest', 'thing', 'you', ""'ve"", 'ever', 'seen', '?']"
										1.0	1	Which actress has the sexiest boobs in the world?	actress	boobs in the world	the sexiest							q	['0', 'CI', '0', 'CP', 'CP', 'CA', 'CA', 'CA', 'CA', '0']	['WDT', 'NN', 'VBZ', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', '.']	['Which', 'actress', 'has', 'the', 'sexiest', 'boobs', 'in', 'the', 'world', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the shortest and longest bones in a human skeleton?	bones		the shortest and longest	a human skeleton	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', 'CI', '0', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'CC', 'JJS', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']	['What', 'is', 'the', 'shortest', 'and', 'longest', 'bones', 'in', 'a', 'human', 'skeleton', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the similarities between American English and British English?	american english; british english		the similarities		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', 'CI', '0', '0', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'IN', 'JJ', 'NNP', 'CC', 'JJ', 'NNP', '.']	['What', 'are', 'the', 'similarities', 'between', 'American', 'English', 'and', 'British', 'English', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the similarities between Darwin's Theory and Lamarck's Theory?	darwin's theory; lamarck's theory		the similarities		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', 'CI', 'CI', '0', '0', 'CI', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'IN', 'NNP', 'POS', 'NNP', 'CC', 'NNP', 'POS', 'NN', '.']	"['What', 'are', 'the', 'similarities', 'between', 'Darwin', ""'s"", 'Theory', 'and', 'Lamarck', ""'s"", 'Theory', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the similarities between Mexican and Indian Food?	mexican; indian food		the similarities		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', '0', '0', 'CI', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'IN', 'JJ', 'CC', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'similarities', 'between', 'Mexican', 'and', 'Indian', 'Food', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the similarities between philosophy of science and philosophy of mathematics?	philosophy of science; philosophy of mathematics		the similarities		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'IN', 'NN', 'IN', 'NN', 'CC', 'NN', 'IN', 'NNS', '.']	['What', 'are', 'the', 'similarities', 'between', 'philosophy', 'of', 'science', 'and', 'philosophy', 'of', 'mathematics', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the similarities and differences between chloroplasts and mitochondria?	chloroplasts; mitochondria		the similarities and differences		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', '0', 'CI', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'NNS', 'CC', 'NNS', '.']	['What', 'are', 'the', 'similarities', 'and', 'differences', 'between', 'chloroplasts', 'and', 'mitochondria', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the singular best British movie?	movie		the singular best	british	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', '0', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJ', 'JJS', 'JJ', 'NN', '.']	['What', 'is', 'the', 'singular', 'best', 'British', 'movie', '?']
										1.0	1	What is the smartest state in the U.S?	state		the smartest	in the u.s						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NNP', '.']	['What', 'is', 'the', 'smartest', 'state', 'in', 'the', 'U.S', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the smartest thing that you've ever done with your iPhone?	thing		the smartest	that you've ever done with your iphone	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'WDT', 'PRP', 'VB', 'RB', 'VBN', 'IN', 'PRP$', 'NNP', '.']	"['What', 'is', 'the', 'smartest', 'thing', 'that', 'you', ""'ve"", 'ever', 'done', 'with', 'your', 'iPhone', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the smartest thing you've ever heard a child say? Andy	thing		the smartest	you've ever heard a child say	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VB', 'RB', 'VBN', 'DT', 'NN', 'VB', '.', 'NNP']	"['What', 'is', 'the', 'smartest', 'thing', 'you', ""'ve"", 'ever', 'heard', 'a', 'child', 'say', '?', 'Andy']"
										1.0	1	What's the smartest and cheapest way to send my personal LED screen from Mumbai to my hometown in Uttarakhand?	way		the smartest and cheapest	to send my personal led screen from mumbai to my hometown in uttarakhand						q	['0', '0', 'CP', 'CP', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'CC', 'JJS', 'NN', 'TO', 'VB', 'PRP$', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'IN', 'PRP$', 'NN', 'IN', 'NNP', '.']	"['What', ""'s"", 'the', 'smartest', 'and', 'cheapest', 'way', 'to', 'send', 'my', 'personal', 'LED', 'screen', 'from', 'Mumbai', 'to', 'my', 'hometown', 'in', 'Uttarakhand', '?']"
										1.0	1	Which is the spiciest spice in the world?	spice		the spiciest	in the world						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NN', '.']	['Which', 'is', 'the', 'spiciest', 'spice', 'in', 'the', 'world', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the strangest or unexplainable experience you've ever had?	experience	0	the strangest	you've ever had	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', '0', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'CC', 'JJ', 'NN', 'PRP', 'VB', 'RB', 'VBN', '.']	"['What', 'is', 'the', 'strangest', 'or', 'unexplainable', 'experience', 'you', ""'ve"", 'ever', 'had', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the strangest place where you had sex?	place		the strangest	where you had sex	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'WRB', 'PRP', 'VBD', 'NN', '.']	['What', 'is', 'the', 'strangest', 'place', 'where', 'you', 'had', 'sex', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the strangest thing someone has ever said to you?	thing	0	the strangest	someone has ever said to you	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'PRP', '.']	['What', 'is', 'the', 'strangest', 'thing', 'someone', 'has', 'ever', 'said', 'to', 'you', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strengths and weaknesses of the advising system at Claremont Colleges?	the advising system		the strengths and weaknesses	at claremont colleges	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'VBG', 'NN', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strengths', 'and', 'weaknesses', 'of', 'the', 'advising', 'system', 'at', 'Claremont', 'Colleges', '?']
											1	What are the strengths and weaknesses of the advising system at Penn?	the advising system		the strengths and weaknesses	at penn					0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', '0', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'VBG', 'NN', 'IN', 'NNP', '.']	['What', 'are', 'the', 'strengths', 'and', 'weaknesses', 'of', 'the', 'advising', 'system', 'at', 'Penn', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strengths and weaknesses of the advising system at Western Illinois University?	the advising system		the strengths and weaknesses	at western illinois university	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'VBG', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strengths', 'and', 'weaknesses', 'of', 'the', 'advising', 'system', 'at', 'Western', 'Illinois', 'University', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strengths and weaknesses of Infosys?	infosys	0	the strengths and weaknesses		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', '0', '0']	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'NNP', '.']	['What', 'are', 'the', 'strengths', 'and', 'weaknesses', 'of', 'Infosys', '?']
										1.0	1	What are the strongest arguments for and against the war on drugs?	arguments for and against the war on drugs		the strongest							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'CC', 'IN', 'DT', 'NN', 'IN', 'NNS', '.']	['What', 'are', 'the', 'strongest', 'arguments', 'for', 'and', 'against', 'the', 'war', 'on', 'drugs', '?']
											1	What is the strongest theistic argument against atheism?	theistic argument		the strongest	against atheism						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'NN', '.']	['What', 'is', 'the', 'strongest', 'theistic', 'argument', 'against', 'atheism', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strongest majors in terms of job prospects and what are the weakest majors at Bates College?	majors		the strongest; the weakest	in terms of job prospects at bates college	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Bates', 'College', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strongest majors in terms of job prospects and what are the weakest majors at Bradley University?	majors		the strongest; the weakest	in terms of job prospects at bradley university	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Bradley', 'University', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strongest majors in terms of job prospects and what are the weakest majors at Cal State Northridge?	majors		the strongest; the weakest	in terms of job prospects at cal state northridge	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Cal', 'State', 'Northridge', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What are the strongest majors in terms of job prospects and what are the weakest majors at Metro State?	majors		the strongest; the weakest	in terms of job prospects at metro state	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Metro', 'State', '?']
										1.0	1	What are the strongest majors in terms of job prospects and what are the weakest majors at Purdue?	majors		the strongest; the weakest	in terms of job prospects at purdue						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', '0', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Purdue', '?']
											1	What are the strongest majors in terms of job prospects and what are the weakest majors at Lee University?	majors		the strongest; the weakest	in terms of job prospects at lee university						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', 'CP', 'CP', '0', 'CC', 'CC', '0', '0']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'NNS', 'CC', 'WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', '.']	['What', 'are', 'the', 'strongest', 'majors', 'in', 'terms', 'of', 'job', 'prospects', 'and', 'what', 'are', 'the', 'weakest', 'majors', 'at', 'Lee', 'University', '?']
										1.0	1	What are the ten best ways to improve my questions on Quora?	ways	to improve my questions on quora	the ten best							q	['0', '0', 'CP', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', 'CA', 'CA', '0', '0']	['WP', 'VBP', 'DT', 'CD', 'JJS', 'NNS', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'NNP', '.']	['What', 'are', 'the', 'ten', 'best', 'ways', 'to', 'improve', 'my', 'questions', 'on', 'Quora', '?']
