comp	question	item_list	aspect_list	predicate_list	context_list	not question	dataset	question_NER	tokenized	pos	capri-tag
1	Which is the best quickbooks auto data recovery support number?	quickbooks auto data recovery support number		the best			q	Which is the best quickbooks auto data recovery support number?	['Which', 'is', 'the', 'best', 'quickbooks', 'auto', 'data', 'recovery', 'support', 'number', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NNS', 'NN', 'NN', 'NN', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 0]
1	Which is the best QuickBooks error support number?	quickbooks error support number		the best			q	Which is the best _NAMED_ENTITY_ error support number?	['Which', 'is', 'the', 'best', 'QuickBooks', 'error', 'support', 'number', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 0]
1	Which is the best quote or one-liner ever in a Hindi movie and why?	quote or one-liner		the best	ever in a hindi movie		q	Which is the best quote or _NAMED_ENTITY_-liner ever in a _NAMED_ENTITY_ movie and why?	['Which', 'is', 'the', 'best', 'quote', 'or', 'one', '-', 'liner', 'ever', 'in', 'a', 'Hindi', 'movie', 'and', 'why', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'CC', 'CD', 'HYPH', 'NN', 'RB', 'IN', 'DT', 'NNP', 'NN', 'CC', 'WRB', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 0, 0, 0]
1	Which is the best resort for honeymoon in kerala?	resort		the best	for honeymoon in kerala	0.0	q	Which is the best resort for honeymoon in kerala?	['Which', 'is', 'the', 'best', 'resort', 'for', 'honeymoon', 'in', 'kerala', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NN', 'IN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best search engine?	search engine	0	the best		0.0	q	Which is the best search engine?	['Which', 'is', 'the', 'best', 'search', 'engine', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 0]
1	Which is the best sex position?	sex position	0	the best		0.0	q	Which is the best sex position?	['Which', 'is', 'the', 'best', 'sex', 'position', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 0]
1	Which is the best skin- bleaching product used in salons and where can I buy them in India?	skin- bleaching product		the best	used in salons		q	Which is the best skin- bleaching product used in salons and where can I buy them in _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'skin-', 'bleaching', 'product', 'used', 'in', 'salons', 'and', 'where', 'can', 'I', 'buy', 'them', 'in', 'India', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'JJ', 'VBG', 'NN', 'VBN', 'IN', 'NNS', 'CC', 'WRB', 'MD', 'PRP', 'VB', 'PRP', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 0, 0, 0, 0, 0, 0, 0, 0, 0]
1	Which is the best smartphone I can buy under 15000 in july 2016?	smartphone		the best	i can buy under 15000 in july 2016	0.0	q	Which is the best smartphone I can buy _NAMED_ENTITY_ in _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'smartphone', 'I', 'can', 'buy', 'under', '15000', 'in', 'july', '2016', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'MD', 'VB', 'IN', 'CD', 'IN', 'NNP', 'CD', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best tempered glass company in India?	tempered glass company		the best	in india		q	Which is the best tempered glass company in _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'tempered', 'glass', 'company', 'in', 'India', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 0]
1	Which is the best Teradata online training?	teradata online training		the best		0.0	q	Which is the best _NAMED_ENTITY_ online training?	['Which', 'is', 'the', 'best', 'Teradata', 'online', 'training', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NNP', 'JJ', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 0]
1	Which is the best time to workout, morning or evening?	morning; evening	time to workout	the best		0.0	q	Which is the best time to workout, _NAMED_ENTITY_ or _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'time', 'to', 'workout', ',', 'morning', 'or', 'evening', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NN', ',', 'NN', 'CC', 'NN', '.']	[0, 0, 'CP', 'CP', 'CA', 'CA', 'CA', 0, 'CI', 0, 'CI', 0]
1	Which is the best torrent site for bollywood movies?	torrent site		the best	for bollywood movies	0.0	q	Which is the best torrent site for bollywood movies?	['Which', 'is', 'the', 'best', 'torrent', 'site', 'for', 'bollywood', 'movies', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'NN', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 0]
1	Which is the best torrent site for hollywood movies?	torrent site	0	the best	for hollywood movies	0.0	q	Which is the best torrent site for hollywood movies?	['Which', 'is', 'the', 'best', 'torrent', 'site', 'for', 'hollywood', 'movies', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'NN', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 0]
1	Which is the best training institute in Pune for digital marketing and why?	training institute		the best	in pune for digital marketing	0.0	q	Which is the best training institute in _NAMED_ENTITY_ for digital marketing and why?	['Which', 'is', 'the', 'best', 'training', 'institute', 'in', 'Pune', 'for', 'digital', 'marketing', 'and', 'why', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'IN', 'NNP', 'IN', 'JJ', 'NN', 'CC', 'WRB', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 0, 0, 0]
1	Which is the best university for an MS in computers?	university		the best	for an ms in computers	0.0	q	Which is the best university for an _NAMED_ENTITY_ in computers?	['Which', 'is', 'the', 'best', 'university', 'for', 'an', 'MS', 'in', 'computers', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NNP', 'IN', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best way to learn data structures & algorithms from beginner to advanced level?	way to learn data structures & algorithms		the best	from beginner to advanced level	0.0	q	Which is the best way to learn data structures & algorithms from beginner to advanced level?	['Which', 'is', 'the', 'best', 'way', 'to', 'learn', 'data', 'structures', '&', 'algorithms', 'from', 'beginner', 'to', 'advanced', 'level', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', 'NNS', 'CC', 'NNS', 'IN', 'NN', 'IN', 'JJ', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best way to learn networking?	way	0	the best	to learn networking	0.0	q	Which is the best way to learn networking?	['Which', 'is', 'the', 'best', 'way', 'to', 'learn', 'networking', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'VBG', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 0]
1	Which is the best way to prepare yourself for C.A.?	way	0	the best	to prepare yourself for C.A.	0.0	q	Which is the best way to prepare yourself for _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'way', 'to', 'prepare', 'yourself', 'for', 'C.A.', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'PRP', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best website designing company in delhi ncr?	website designing company		the best	in delhi ncr	0.0	q	Which is the best website designing company in delhi ncr?	['Which', 'is', 'the', 'best', 'website', 'designing', 'company', 'in', 'delhi', 'ncr', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'VBG', 'NN', 'IN', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 0]
1	Which is the best website for downloading Hollywood soundtracks?	website	0	the best	for downloading hollywood soundtracks	0.0	q	Which is the best website for downloading _NAMED_ENTITY_ soundtracks?	['Which', 'is', 'the', 'best', 'website', 'for', 'downloading', 'Hollywood', 'soundtracks', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'NNP', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 0]
1	Which is the best website for writing blogs?	website		the best	for writing blogs	0.0	q	Which is the best website for writing blogs?	['Which', 'is', 'the', 'best', 'website', 'for', 'writing', 'blogs', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 0]
1	Which one is the best among Bhopal 5 star hotels?	bhopal 5 star hotels	0	the best	0	0.0	q	Which one is the best among _NAMED_ENTITY_ star hotels?	['Which', 'one', 'is', 'the', 'best', 'among', 'Bhopal', '5', 'star', 'hotels', '?']	['WDT', 'NN', 'VBZ', 'DT', 'JJS', 'IN', 'NNP', 'CD', 'NN', 'NNS', '.']	[0, 0, 0, 'CP', 'CP', 0, 'CI', 'CI', 'CI', 'CI', 0]
1	Which one is the best option to give JEE Mains 2017 offline or online ?	jee mains 2017 offline; online	0	the best	option to give	0.0	q	Which one is the best option to give _NAMED_ENTITY_ _NAMED_ENTITY_ _NAMED_ENTITY_ offline or online ?	['Which', 'one', 'is', 'the', 'best', 'option', 'to', 'give', 'JEE', 'Mains', '2017', 'offline', 'or', 'online', '?']	['WDT', 'NN', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NNP', 'NNS', 'CD', 'NN', 'CC', 'RB', '.']	[0, 0, 0, 'CP', 'CP', 'CC', 'CC', 'CC', 'CI', 'CI', 'CI', 'CI', 0, 'CI', 0]
1	Which online dating site is the best for single people?	online dating site		the best	for single people		q	Which online dating site is the best for single people?	['Which', 'online', 'dating', 'site', 'is', 'the', 'best', 'for', 'single', 'people', '?']	['WDT', 'JJ', 'VBG', 'NN', 'VBZ', 'DT', 'JJS', 'IN', 'JJ', 'NNS', '.']	[0, 'CI', 'CI', 'CI', 0, 'CP', 'CP', 'CC', 'CC', 'CC', 0]
1	Which programming language is the best to learn first?	programming language	to learn first	the best		0.0	q	Which programming language is the best to learn _NAMED_ENTITY_?	['Which', 'programming', 'language', 'is', 'the', 'best', 'to', 'learn', 'first', '?']	['WDT', 'NN', 'NN', 'VBZ', 'DT', 'JJS', 'TO', 'VB', 'RB', '.']	[0, 'CI', 'CI', 0, 'CP', 'CP', 'CA', 'CA', 'CA', 0]
1	Which s the best book for IBPS it offcer?	book		the best	for ibps it offcer		q	Which s the best book for IBPS it offcer?	['Which', 's', 'the', 'best', 'book', 'for', 'IBPS', 'it', 'offcer', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NNP', 'PRP', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 0]
1	Which the best project name of last year mechanical engineering students?	project name		the best	of last year mechanical engineering students		q	Which the best project name of _NAMED_ENTITY_ mechanical engineering students?	['Which', 'the', 'best', 'project', 'name', 'of', 'last', 'year', 'mechanical', 'engineering', 'students', '?']	['WDT', 'DT', 'JJS', 'NN', 'NN', 'IN', 'JJ', 'NN', 'JJ', 'NN', 'NNS', '.']	[0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which TV series has the best ending?	tv series	ending	the best		0.0	q	Which TV series has the best ending?	['Which', 'TV', 'series', 'has', 'the', 'best', 'ending', '?']	['WDT', 'NN', 'NN', 'VBZ', 'DT', 'JJS', 'NN', '.']	[0, 'CI', 'CI', 0, 'CP', 'CP', 'CA', 0]
1	Which university would be the best for an MS in computer science in the USA?	university	0	the best	for an ms in computer science in the usa	0.0	q	Which university would be the best for an _NAMED_ENTITY_ in computer science in the _NAMED_ENTITY_?	['Which', 'university', 'would', 'be', 'the', 'best', 'for', 'an', 'MS', 'in', 'computer', 'science', 'in', 'the', 'USA', '?']	['WDT', 'NN', 'MD', 'VB', 'DT', 'JJS', 'IN', 'DT', 'NNP', 'IN', 'NN', 'NN', 'IN', 'DT', 'NNP', '.']	[0, 'CI', 0, 0, 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Which venture capitalists or venture capital firms are making the best use of LinkedIn?	venture capitalists or venture capital firms	use of linkedin?	the best			q	Which venture capitalists or venture capital firms are making the best use of _NAMED_ENTITY_?	['Which', 'venture', 'capitalists', 'or', 'venture', 'capital', 'firms', 'are', 'making', 'the', 'best', 'use', 'of', 'LinkedIn', '?']	['WDT', 'NN', 'NNS', 'CC', 'NN', 'NN', 'NNS', 'VBP', 'VBG', 'DT', 'JJS', 'NN', 'IN', 'NNP', '.']	[0, 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 0, 0, 'CP', 'CP', 'CA', 'CA', 'CA', 'CA']
1	Which will be the best day of your life?	day		the best	of your life	0.0	q	Which will be _NAMED_ENTITY_ of your life?	['Which', 'will', 'be', 'the', 'best', 'day', 'of', 'your', 'life', '?']	['WDT', 'MD', 'VB', 'DT', 'JJS', 'NN', 'IN', 'PRP$', 'NN', '.']	[0, 0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 0]
1	Which would be the best place to settle outside India for an Indian with good education, little money and a open mind?	place		the best	to settle outside india for an indian with good education, little money and a open mind		q	Which would be the best place to settle outside _NAMED_ENTITY_ for an _NAMED_ENTITY_n with good education, little money and a open mind?	['Which', 'would', 'be', 'the', 'best', 'place', 'to', 'settle', 'outside', 'India', 'for', 'an', 'Indian', 'with', 'good', 'education', ',', 'little', 'money', 'and', 'a', 'open', 'mind', '?']	['WDT', 'MD', 'VB', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'NNP', 'IN', 'DT', 'NNP', 'IN', 'JJ', 'NN', ',', 'JJ', 'NN', 'CC', 'DT', 'JJ', 'NN', '.']	[0, 0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Who are the best actors in the world as of 2016?	actors	0	the best	in the world as of 2016	0.0	q	Who are the best actors in the world as of _NAMED_ENTITY_?	['Who', 'are', 'the', 'best', 'actors', 'in', 'the', 'world', 'as', 'of', '2016', '?']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'IN', 'CD', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Who are the best digital marketers in India?	digital marketers		the best	in india		q	Who are the best digital marketers in _NAMED_ENTITY_?	['Who', 'are', 'the', 'best', 'digital', 'marketers', 'in', 'India', '?']	['WP', 'VBP', 'DT', 'JJS', 'JJ', 'NNS', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 0]
1	Who are the best football player in the world?	football player		the best	in the world		q	Who are the best football player in the world?	['Who', 'are', 'the', 'best', 'football', 'player', 'in', 'the', 'world', '?']	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NN', 'IN', 'DT', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 0]
1	Who are the best headhunters?	headhunters		the best		0.0	q	Who are the best headhunters?	['Who', 'are', 'the', 'best', 'headhunters', '?']	['WP', 'VBP', 'DT', 'JJS', 'NNS', '.']	[0, 0, 'CP', 'CP', 'CI', 0]
1	Who are the best mobile app developers in Germany?	mobile app developers		the best	in germany	0.0	q	Who are the best mobile app developers in _NAMED_ENTITY_?	['Who', 'are', 'the', 'best', 'mobile', 'app', 'developers', 'in', 'Germany', '?']	['WP', 'VBP', 'DT', 'JJS', 'JJ', 'NN', 'NNS', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 0]
1	Who are the best rappers of all time?	rappers		the best	of all time		q	Who are the best rappers of all time?	['Who', 'are', 'the', 'best', 'rappers', 'of', 'all', 'time', '?']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 0]
1	Who are the best teachers at VMC Anand Vihar?	teachers		the best	at vmc anand vihar	0.0	q	Who are the best teachers at _NAMED_ENTITY_?	['Who', 'are', 'the', 'best', 'teachers', 'at', 'VMC', 'Anand', 'Vihar', '?']	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'IN', 'NNP', 'NNP', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 0]
1	Who are the best trance singers, other than Arvin?	trance singers		the best	other than arvin		q	Who are the best trance singers, other than _NAMED_ENTITY_?	['Who', 'are', 'the', 'best', 'trance', 'singers', ',', 'other', 'than', 'Arvin', '?']	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS', ',', 'JJ', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 0, 'CC', 'CC', 'CC', 0]
1	Who can build the best website for eye clinics?	who		the best	website for eye clinics	0.0	q	Who can build the best website for eye clinics?	['Who', 'can', 'build', 'the', 'best', 'website', 'for', 'eye', 'clinics', '?']	['WP', 'MD', 'VB', 'DT', 'JJS', 'NN', 'IN', 'NN', 'NNS', '.']	['CI', 0, 0, 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 0]
1	Who has the Best customer service?	customer service	0	the best		0.0	q	Who has the _NAMED_ENTITY_ customer service?	['Who', 'has', 'the', 'Best', 'customer', 'service', '?']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 0]
1	Who is the best actress to play the role of Sati, Anandmayi and best actor to act as Shiva in the cinematization of 'Immortals of Meluha'?	actress; actor	0	the best	to play the role of sati, anandmayi to act as shiva in the cinematization of 'immortals of meluha'	0.0	q	Who is the best actress to play the role of _NAMED_ENTITY_, Anandmayi and best actor to act as _NAMED_ENTITY_ in the cinematization of _NAMED_ENTITY_?	"['Who', 'is', 'the', 'best', 'actress', 'to', 'play', 'the', 'role', 'of', 'Sati', ',', 'Anandmayi', 'and', 'best', 'actor', 'to', 'act', 'as', 'Shiva', 'in', 'the', 'cinematization', 'of', ""'"", 'Immortals', 'of', 'Meluha', ""'"", '?']"	"['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', ',', 'NNP', 'CC', 'JJS', 'NN', 'TO', 'VB', 'IN', 'NNP', 'IN', 'DT', 'NN', 'IN', '``', 'NNS', 'IN', 'NNP', ""''"", '.']"	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0, 0, 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Who is the best boxer ever?	boxer		the best	ever	0.0	q	Who is the best boxer ever?	['Who', 'is', 'the', 'best', 'boxer', 'ever', '?']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'RB', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 0]
1	Who is the best Bulk SMS service provider in Bhubaneswar?	bulk sms service provider	0	the best	in bhubaneswar	0.0	q	Who is the best _NAMED_ENTITY_ service provider in _NAMED_ENTITY_?	['Who', 'is', 'the', 'best', 'Bulk', 'SMS', 'service', 'provider', 'in', 'Bhubaneswar', '?']	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'NNP', 'NN', 'NN', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 0]
1	Who is the best criminal lawyer in India?	criminal lawyer		the best	in india		q	Who is the best criminal lawyer in _NAMED_ENTITY_?	['Who', 'is', 'the', 'best', 'criminal', 'lawyer', 'in', 'India', '?']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 0]
1	Who is the best dancer: Michael Jackson, Prabhu Deva, Vijay or Hrithik Roshan?	michael jackson; prabhu deva; vijay; hrithik roshan	dancer	the best		0.0	q	Who is the best dancer: _NAMED_ENTITY_, _NAMED_ENTITY_, _NAMED_ENTITY_ or _NAMED_ENTITY_?	['Who', 'is', 'the', 'best', 'dancer', ':', 'Michael', 'Jackson', ',', 'Prabhu', 'Deva', ',', 'Vijay', 'or', 'Hrithik', 'Roshan', '?']	['WP', 'VBZ', 'DT', 'JJS', 'NN', ':', 'NNP', 'NNP', ',', 'NNP', 'NNP', ',', 'NNP', 'CC', 'NNP', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CA', 0, 'CI', 'CI', 0, 'CI', 'CI', 0, 'CI', 0, 'CI', 'CI', 0]
1	Who is the best digital marketing company in Chandigarh?	digital marketing company		the best	in chandigarh	0.0	q	Who is the best digital marketing company in _NAMED_ENTITY_?	['Who', 'is', 'the', 'best', 'digital', 'marketing', 'company', 'in', 'Chandigarh', '?']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 0]
1	Who is the best politician in the world? Why?	politician		the best	in the world		q	Who is the best politician in the world? Why?	['Who', 'is', 'the', 'best', 'politician', 'in', 'the', 'world', '?', 'Why', '?']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NN', '.', 'WRB', '.']	[0, 0, 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 0, 0, 0]
1	Who would be the best news anchor to announce the end of the world?	news anchor		the best	to announce the end of the world	0.0	q	Who would be the best news anchor to announce the end of the world?	['Who', 'would', 'be', 'the', 'best', 'news', 'anchor', 'to', 'announce', 'the', 'end', 'of', 'the', 'world', '?']	['WP', 'MD', 'VB', 'DT', 'JJS', 'NN', 'NN', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', '.']	[0, 0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 0]
1	Why MyAssignmenthelp.com is the best custom dissertation writing services provider in UK?	myassignmenthelp.com; custom dissertation writing services provider		the best	in uk	0.0	q	Why _NAMED_ENTITY_ is the best custom dissertation writing services provider in _NAMED_ENTITY_?	['Why', 'MyAssignmenthelp.com', 'is', 'the', 'best', 'custom', 'dissertation', 'writing', 'services', 'provider', 'in', 'UK', '?']	['WRB', 'ADD', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'NN', 'NNS', 'NN', 'IN', 'NNP', '.']	[0, 'CI', 0, 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 0]
1	Which is the best honeymoon destination in Asia, apart from India?	honeymoon destination		the best	in asia; apart from india		q	Which is the best honeymoon destination in _NAMED_ENTITY_, apart from _NAMED_ENTITY_?	['Which', 'is', 'the', 'best', 'honeymoon', 'destination', 'in', 'Asia', ',', 'apart', 'from', 'India', '?']	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'IN', 'NNP', ',', 'RB', 'IN', 'NNP', '.']	[0, 0, 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 0, 'CC', 'CC', 'CC', 0]
